agegroup,gender,education,country,ethnicity,neuroticism,extraversion,opentoexperience,agreeableness,conscientiousness,impulsiveness,sensation,caffeine,chocolate,nicotine,alcohol,amphetamine,amylnitrite,benzodiaz,cannabis,cocaine,crack,ecstasy,heroin,ketamine,legalhighs,LSD,methadone,mushrooms,volatiles,any,severity,UseLevel
35-44,female,1.16365,UK,White,-0.67825,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.84637,5.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
55-64,male,-0.05921,UK,White,0.62967,-1.50796,-1.55521,0.76096,-0.40581,0.19268,-0.21575,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,female,-1.43719,USA,White,1.23461,1.11406,1.06238,-1.47955,0.12331,0.88113,1.92173,6.0,3.0,6.0,4.0,3.0,0.0,2.0,6.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,TRUE,40.0,high
25-34,male,0.45468,USA,White,0.52135,-2.21069,0.44585,0.76096,0.25953,-0.21712,1.92173,6.0,6.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,TRUE,27.0,high
45-54,female,-0.05921,USA,White,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,6.0,6.0,3.0,5.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,TRUE,18.0,high
25-34,male,-1.43719,Canada,White,1.37297,-0.80615,-0.45174,-1.92595,-1.64101,0.19268,-0.52593,6.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,5.0,5.0,4.0,6.0,4.0,0.0,2.0,6.0,3.0,0.0,TRUE,60.0,high
18-24,male,-0.61113,USA,White,-0.46725,1.11406,0.58331,-0.60633,-1.13788,0.52975,1.2247,5.0,6.0,5.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,TRUE,28.0,high
18-24,male,1.16365,USA,White,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,6.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,TRUE,17.0,high
18-24,female,0.45468,UK,White,1.98437,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,6.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,TRUE,30.0,high
18-24,male,-0.61113,UK,White,-1.05308,1.11406,0.88309,-1.34289,-1.38502,-0.71126,1.2247,6.0,5.0,5.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,TRUE,33.0,high
35-44,female,-0.05921,UK,White,0.13606,-1.09207,-0.45174,0.59042,0.25953,-1.37983,-2.07848,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
55-64,female,0.45468,USA,White,-1.86962,0.80523,0.88309,1.61108,0.93949,-0.21712,0.07987,3.0,6.0,0.0,4.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,TRUE,20.0,high
18-24,male,0.45468,Canada,White,-0.05188,-1.7625,0.88309,-0.76096,2.33337,-0.71126,-0.21575,2.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,TRUE,11.0,low
18-24,male,-0.05921,USA,Other,0.13606,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,6.0,5.0,0.0,6.0,0.0,2.0,3.0,6.0,3.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,5.0,0.0,TRUE,33.0,high
25-34,female,1.16365,UK,White,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.54858,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
35-44,female,-1.7379,UK,White,0.73545,-0.57545,-2.09015,-0.76096,-1.92173,-0.21712,-0.52593,6.0,5.0,6.0,2.0,6.0,1.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,29.0,high
35-44,female,1.16365,USA,White,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,4.0,5.0,6.0,6.0,2.0,1.0,3.0,6.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,TRUE,33.0,high
35-44,female,0.45468,UK,White,-0.67825,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.84637,6.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
25-34,female,0.45468,UK,White,0.82562,0.63779,-0.97631,-0.76096,0.25953,-0.21712,-0.21575,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,9.0,low
45-54,female,0.45468,UK,White,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,5.0,low
18-24,female,-0.61113,USA,White,-1.1943,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173,4.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,TRUE,16.0,high
18-24,female,0.45468,UK,White,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.84637,6.0,5.0,0.0,5.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,TRUE,19.0,high
45-54,female,0.45468,UK,White,0.73545,-0.30033,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,6.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1.0,low
35-44,female,-0.05921,UK,White,-2.21844,0.47617,-0.17779,2.75696,1.13407,-0.71126,-0.84637,6.0,5.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
18-24,male,-1.22751,Other,White,-1.1943,-0.43999,0.58331,0.28783,-0.00665,-0.71126,-0.21575,6.0,5.0,6.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,TRUE,33.0,high
18-24,female,-0.61113,UK,White,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,3.0,6.0,2.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,TRUE,16.0,high
35-44,male,1.16365,UK,White,-0.24649,-0.30033,-0.71727,-0.76096,0.12331,1.29221,0.07987,6.0,6.0,6.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,TRUE,22.0,high
18-24,male,0.45468,UK,White,0.91093,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,3.0,6.0,5.0,5.0,2.0,3.0,2.0,6.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,TRUE,33.0,high
18-24,male,0.45468,USA,White,0.73545,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,6.0,3.0,0.0,5.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,TRUE,21.0,high
25-34,male,-0.61113,USA,White,-0.24649,-1.09207,2.44904,-0.91699,-0.65253,1.29221,0.7654,5.0,4.0,6.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,6.0,3.0,2.0,3.0,1.0,TRUE,52.0,high
25-34,male,1.16365,UK,White,0.13606,0.63779,0.14143,-0.91699,1.63088,-0.71126,-1.54858,6.0,6.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,4.0,low
35-44,male,0.45468,Australia,White,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,6.0,5.0,0.0,4.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,TRUE,15.0,high
18-24,male,-1.22751,Other,White,0.82562,1.11406,1.65653,1.2861,0.25953,0.88113,1.2247,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,TRUE,19.0,high
45-54,female,-1.7379,UK,Other,0.31287,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,female,-0.61113,USA,White,-0.34799,0.47617,-0.17779,-0.91699,1.30612,-0.21712,0.07987,6.0,5.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,9.0,low
45-54,female,-0.05921,UK,White,0.04257,-0.80615,-0.01928,0.43852,-0.14277,-0.71126,-0.84637,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,1.98437,USA,White,-1.05308,0.80523,-0.31776,-0.15487,0.93949,-0.21712,-0.52593,6.0,6.0,4.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,TRUE,25.0,high
18-24,male,1.16365,USA,White,0.22393,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,6.0,6.0,6.0,5.0,4.0,0.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,4.0,TRUE,43.0,high
45-54,female,-0.05921,UK,White,-1.32828,-0.30033,-2.21069,1.61108,-1.25773,-1.37983,-1.54858,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1.0,low
25-34,female,-0.05921,Canada,White,1.49158,-2.32338,-1.11902,2.03972,-0.27607,-0.71126,-1.54858,5.0,5.0,0.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,TRUE,14.0,high
18-24,male,-0.05921,USA,White,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,5.0,6.0,6.0,5.0,5.0,0.0,4.0,6.0,2.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,5.0,0.0,TRUE,47.0,high
35-44,male,0.45468,USA,White,-0.34799,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,6.0,6.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,TRUE,21.0,high
35-44,male,0.45468,USA,Other,-0.14882,-0.94779,1.24033,-0.60633,-1.64101,0.52975,1.2247,6.0,5.0,5.0,5.0,2.0,1.0,2.0,6.0,4.0,1.0,5.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,TRUE,46.0,high
35-44,male,-0.05921,Canada,White,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,4.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8.0,low
35-44,female,0.45468,UK,White,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,6.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
45-54,female,1.98437,UK,White,-1.05308,-1.23177,-0.71727,-0.45321,0.58489,-0.71126,-1.54858,6.0,4.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,TRUE,13.0,low
45-54,female,-0.61113,Other,White,-0.34799,0.16767,0.14143,0.43852,0.7583,-1.37983,-1.18084,6.0,6.0,6.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,15.0,high
18-24,male,-0.61113,USA,White,0.04257,1.2861,0.7233,0.28783,-0.65253,0.19268,0.7654,6.0,4.0,6.0,6.0,3.0,0.0,4.0,6.0,3.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,TRUE,38.0,high
45-54,male,-1.7379,UK,White,-0.34799,0.16767,-0.31776,-0.30172,-0.14277,-1.37983,0.07987,6.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
18-24,female,-0.05921,UK,Other,0.04257,0.00332,-0.17779,0.28783,1.81175,0.88113,0.40148,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,TRUE,6.0,low
45-54,female,0.45468,UK,White,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,male,-0.05921,USA,White,0.73545,-0.80615,-0.71727,-0.45321,0.25953,0.88113,0.07987,6.0,3.0,0.0,5.0,6.0,0.0,6.0,6.0,3.0,0.0,3.0,6.0,0.0,2.0,4.0,6.0,3.0,0.0,TRUE,45.0,high
35-44,male,1.16365,Other,White,-0.24649,-1.7625,-0.01928,-0.30172,0.25953,-0.21712,-1.54858,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8.0,low
55-64,female,-1.22751,Canada,White,-0.05188,-1.6334,-3.27393,-0.76096,0.58489,0.19268,-1.54858,6.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,9.0,low
35-44,male,1.16365,UK,White,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
35-44,female,-0.05921,UK,White,1.02119,-0.57545,-2.21069,0.76096,-1.5184,0.88113,0.07987,6.0,5.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8.0,low
35-44,female,0.45468,UK,White,2.127,-1.50796,-1.82919,0.59042,-1.78169,-0.71126,-1.54858,5.0,6.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,8.0,low
25-34,female,-0.05921,UK,White,0.31287,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,6.0,5.0,6.0,6.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,14.0,high
18-24,male,-0.61113,USA,White,-1.55078,1.2861,1.43533,-0.60633,1.46191,-0.21712,1.2247,6.0,5.0,5.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,TRUE,22.0,high
55-64,male,-2.43591,UK,White,-1.43907,0.00332,-1.68062,0.43852,0.58489,-0.71126,-0.52593,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,male,-0.61113,USA,White,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,6.0,6.0,6.0,4.0,6.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,0.0,5.0,5.0,3.0,5.0,3.0,TRUE,51.0,high
45-54,female,-1.7379,UK,White,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,6.0,5.0,3.0,4.0,3.0,0.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,TRUE,32.0,high
45-54,male,0.45468,UK,White,0.41667,-0.94779,-0.84732,1.11406,-0.89891,-0.71126,0.07987,5.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,-1.22751,Other,White,0.91093,1.2861,1.06238,-0.76096,1.46191,0.19268,0.40148,5.0,5.0,6.0,5.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,TRUE,35.0,high
35-44,male,0.45468,UK,White,-0.79151,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,6.0,6.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,TRUE,19.0,high
25-34,female,-0.61113,USA,Mixed-White/Asian,-0.05188,1.45421,2.15324,-0.91699,-0.52745,1.29221,1.2247,6.0,6.0,2.0,5.0,2.0,0.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,6.0,3.0,1.0,TRUE,32.0,high
45-54,female,1.98437,UK,Mixed-White/Asian,0.73545,-0.15487,1.24033,-0.45321,0.7583,0.52975,0.7654,6.0,4.0,2.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8.0,low
55-64,male,-0.61113,USA,White,-0.79151,0.16767,0.58331,0.59042,0.93949,-1.37983,-0.52593,6.0,6.0,6.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,TRUE,19.0,high
35-44,female,-1.7379,UK,White,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,5.0,low
55-64,female,0.45468,UK,White,-0.46725,0.80523,1.06238,-0.45321,-0.78155,1.86203,0.40148,6.0,6.0,6.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,13.0,low
45-54,female,-0.05921,UK,White,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,0.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
25-34,female,-0.61113,UK,White,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,6.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
18-24,female,-0.61113,USA,White,-0.24649,0.16767,1.88511,1.45039,-0.40581,1.29221,1.2247,6.0,6.0,5.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,TRUE,30.0,high
45-54,male,-1.22751,UK,White,1.02119,-0.94779,-0.58331,1.45039,-1.25773,-0.21712,0.40148,6.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,TRUE,12.0,low
18-24,male,-0.61113,USA,White,-1.05308,0.47617,1.06238,1.81866,1.30612,-0.21712,1.2247,4.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,5.0,0.0,TRUE,24.0,high
18-24,male,0.45468,UK,White,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,6.0,4.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TRUE,13.0,low
45-54,female,-1.7379,UK,White,0.22393,-0.57545,-0.71727,0.28783,0.41594,-0.71126,-0.52593,6.0,6.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
25-34,male,-0.61113,UK,White,-1.05308,1.45421,1.06238,0.76096,-0.14277,0.52975,0.07987,5.0,5.0,3.0,5.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,TRUE,26.0,high
35-44,female,-0.05921,UK,White,0.31287,1.2861,1.65653,-0.30172,0.93949,0.52975,0.07987,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,male,0.45468,Australia,White,0.73545,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,6.0,5.0,6.0,6.0,5.0,3.0,5.0,6.0,4.0,0.0,6.0,3.0,4.0,5.0,4.0,3.0,4.0,0.0,TRUE,58.0,high
18-24,female,-1.22751,UK,White,0.04257,-1.37639,-1.27553,-0.01729,-0.00665,-1.37983,-2.07848,5.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,1.16365,USA,White,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,6.0,6.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TRUE,11.0,low
18-24,female,-0.61113,USA,White,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,6.0,5.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,TRUE,18.0,high
45-54,male,-0.05921,UK,White,-0.46725,0.16767,-1.42424,-0.30172,2.33337,-0.71126,-1.18084,2.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
25-34,female,0.45468,UK,Asian,-0.24649,2.127,-2.21069,-0.91699,-0.14277,1.29221,-0.21575,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
35-44,male,-0.05921,UK,White,1.37297,-0.43999,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,5.0,6.0,2.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,11.0,low
35-44,female,1.16365,UK,White,-1.1943,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,5.0,6.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,5.0,low
25-34,female,0.45468,UK,White,0.41667,0.80523,-0.31776,0.94156,0.58489,-0.21712,0.07987,6.0,6.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,4.0,low
25-34,male,-0.61113,UK,White,0.22393,-1.37639,-0.17779,-1.07533,-1.38502,1.29221,0.40148,3.0,4.0,6.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,TRUE,27.0,high
25-34,female,1.16365,UK,White,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,6.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
45-54,female,0.45468,UK,White,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,6.0,6.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TRUE,9.0,low
18-24,male,-0.61113,USA,Mixed-White/Asian,-0.05188,-1.7625,0.58331,-0.76096,-0.14277,1.29221,1.2247,5.0,4.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,TRUE,28.0,high
35-44,female,-0.05921,UK,Mixed-White/Asian,0.31287,-0.57545,-0.58331,-0.91699,-0.00665,-0.21712,-1.18084,6.0,5.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
65+,female,-1.22751,Canada,White,-0.67825,-0.30033,-1.55521,2.03972,1.63088,-1.37983,-1.54858,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
55-64,male,-0.05921,Other,White,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21712,-0.21575,6.0,5.0,6.0,3.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,TRUE,21.0,high
25-34,female,-0.05921,UK,White,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,5.0,6.0,6.0,6.0,5.0,5.0,2.0,6.0,5.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,TRUE,47.0,high
18-24,female,1.16365,USA,White,-0.34799,0.80523,0.58331,0.59042,1.30612,-0.21712,1.92173,5.0,6.0,4.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0,5.0,TRUE,35.0,high
35-44,male,-1.22751,USA,Black,0.73545,-1.37639,-0.97631,-0.30172,-0.52745,-0.71126,0.40148,0.0,4.0,6.0,6.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,26.0,high
25-34,female,-1.22751,UK,White,-0.92104,-0.15487,-2.09015,0.28783,0.7583,-1.37983,-1.54858,6.0,6.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,7.0,low
